date,OT,mem_usages
1970-01-03 3:35,33.5,91.66666667
1970-01-03 3:36,30,91.5
1970-01-03 3:37,33.33333333,92.33333333
1970-01-03 3:38,33,92.16666667
1970-01-03 3:39,32.33333333,92.66666667
1970-01-03 3:40,34.5,93.16666667
1970-01-03 3:41,32.2,92
1970-01-03 3:42,28.33333333,90.5
1970-01-03 3:43,29.83333333,90.5
1970-01-03 3:44,27.66666667,90.33333333
1970-01-03 3:45,25,89.33333333
1970-01-03 3:46,18.33333333,87.83333333
1970-01-03 3:47,19.16666667,87.5
1970-01-03 3:48,24.16666667,89.33333333
1970-01-03 3:49,28.33333333,91.5
1970-01-03 3:50,30.5,90.25
1970-01-03 3:51,26.83333333,90
1970-01-03 3:52,22,89.66666667
1970-01-03 3:53,25.83333333,90.16666667
1970-01-03 3:54,27.83333333,90.33333333
1970-01-03 3:55,34.83333333,90.83333333
1970-01-03 3:56,35.5,91.75
1970-01-03 3:57,27.16666667,92.66666667
1970-01-03 3:58,34.5,93.66666667
1970-01-03 3:59,34.83333333,96.16666667
1970-01-03 4:00,32.66666667,96
1970-01-03 4:01,34,92.66666667
1970-01-03 4:02,32.4,90.6
1970-01-03 4:03,29.5,88.16666667
1970-01-03 4:04,29.33333333,89
1970-01-03 4:05,33,90.16666667
1970-01-03 4:06,31,89.83333333
1970-01-03 4:07,30.16666667,91.66666667
1970-01-03 4:08,33.5,91.33333333
1970-01-03 4:09,35.66666667,91.66666667
1970-01-03 4:10,39.16666667,94.16666667
1970-01-03 4:11,36.5,95
1970-01-03 4:12,40,93
1970-01-03 4:13,36,91.16666667
1970-01-03 4:14,33.16666667,89.83333333
1970-01-03 4:15,33.66666667,89.83333333
1970-01-03 4:16,37.33333333,90.5
1970-01-03 4:17,35.83333333,91.16666667
1970-01-03 4:18,37,91.83333333
1970-01-03 4:19,41,90.16666667
1970-01-03 4:20,37.5,91.66666667
1970-01-03 4:21,40,90.5
1970-01-03 4:22,52.83333333,89.33333333
1970-01-03 4:23,85.83333333,90
1970-01-03 4:24,54.33333333,91
1970-01-03 4:25,41.66666667,92
1970-01-03 4:26,42.33333333,90.66666667
1970-01-03 4:27,34.66666667,88.66666667
1970-01-03 4:28,32.5,88.66666667
1970-01-03 4:29,31.83333333,87.5
1970-01-03 4:30,30,86.66666667
1970-01-03 4:31,31.83333333,86.66666667
1970-01-03 4:32,33.83333333,86
1970-01-03 4:33,38,88.16666667
1970-01-03 4:34,38.16666667,89
1970-01-03 4:35,51.4,88.8
1970-01-03 4:36,58.66666667,88.16666667
1970-01-03 4:37,46.66666667,89
1970-01-03 4:38,48.5,89.83333333
1970-01-03 4:39,47.4,91.4
1970-01-03 4:40,57.33333333,91.83333333
1970-01-03 4:41,56.5,93.33333333
1970-01-03 4:42,51.66666667,95.83333333
1970-01-03 4:43,39,95
1970-01-03 4:44,26.16666667,95
1970-01-03 4:45,31.16666667,93.16666667
1970-01-03 4:46,34.66666667,90.66666667
1970-01-03 4:47,38.66666667,91.5
1970-01-03 4:48,41.83333333,93.16666667
1970-01-03 4:49,44.66666667,93.33333333
1970-01-03 4:50,38,93.5
1970-01-03 4:51,38,92
1970-01-03 4:52,35,91.83333333
1970-01-03 4:53,31.5,92
1970-01-03 4:54,28.66666667,91.83333333
1970-01-03 4:55,28.5,91.5
1970-01-03 4:56,26.16666667,90
1970-01-03 4:57,27,90.5
1970-01-03 4:58,30.5,89.83333333
1970-01-03 4:59,31.33333333,89.66666667
1970-01-03 5:00,30.83333333,91
1970-01-03 5:01,35.66666667,92.5
1970-01-03 5:02,44.33333333,95.5
1970-01-03 5:03,53.5,94.5
1970-01-03 5:04,46.83333333,92.83333333
1970-01-03 5:05,44,92.33333333
1970-01-03 5:06,43,92.16666667
1970-01-03 5:07,40.4,91
1970-01-03 5:08,40.66666667,92.16666667
1970-01-03 5:09,37.16666667,93.16666667
1970-01-03 5:10,39.33333333,93.16666667
1970-01-03 5:11,39.33333333,93.5
1970-01-03 5:12,37.33333333,91.83333333
1970-01-03 5:13,50.16666667,92.66666667
1970-01-03 5:14,49.33333333,93
1970-01-03 5:15,39.66666667,93.16666667
1970-01-03 5:16,39.16666667,92.16666667
1970-01-03 5:17,33.66666667,92
1970-01-03 5:18,32.2,91.4
1970-01-03 5:19,32.5,92
1970-01-03 5:20,30,90
1970-01-03 5:21,40.33333333,90.66666667
1970-01-03 5:22,43,92.2
1970-01-03 5:23,35.33333333,92
1970-01-03 5:24,29.2,90.8
1970-01-03 5:25,30.33333333,90.83333333
1970-01-03 5:26,32.83333333,92
1970-01-03 5:27,32.66666667,91.16666667
1970-01-03 5:28,32.66666667,91.83333333
1970-01-03 5:29,31.33333333,93.16666667
1970-01-03 5:30,36.66666667,93
1970-01-03 5:31,35.16666667,93.5
1970-01-03 5:32,40.5,94.5
1970-01-03 5:33,36.6,94.8
1970-01-03 5:34,33.33333333,93.83333333
1970-01-03 5:35,38,94.83333333
1970-01-03 5:36,39.16666667,95.33333333
1970-01-03 5:37,46.16666667,94.33333333
1970-01-03 5:38,42.83333333,93.83333333
1970-01-03 5:39,42.66666667,92.16666667
1970-01-03 5:40,41.16666667,91.5
1970-01-03 5:41,33.16666667,91
1970-01-03 5:42,35.5,91
1970-01-03 5:43,43,92.5
1970-01-03 5:44,41.5,91.83333333
1970-01-03 5:45,40.8,93.2
1970-01-03 5:46,29.66666667,88.16666667
1970-01-03 5:47,44.16666667,88.33333333
1970-01-03 5:48,43.5,89.5
1970-01-03 5:49,39.83333333,88.66666667
1970-01-03 5:50,43.66666667,88.16666667
1970-01-03 5:51,48.16666667,89.66666667
1970-01-03 5:52,48.66666667,90
1970-01-03 5:53,44.16666667,90.33333333
1970-01-03 5:54,40.66666667,90.83333333
1970-01-03 5:55,44.83333333,92.16666667
1970-01-03 5:56,50,93.83333333
1970-01-03 5:57,47.6,92.4
1970-01-03 5:58,47.83333333,91
1970-01-03 5:59,47.83333333,91
1970-01-03 6:00,52.83333333,90.33333333
1970-01-03 6:01,60.16666667,93.66666667
1970-01-03 6:02,54,94
1970-01-03 6:03,49.5,94.16666667
1970-01-03 6:05,61.33333333,93.83333333
1970-01-03 6:06,63.33333333,93.16666667
1970-01-03 6:07,62.66666667,95.16666667
1970-01-03 6:08,67.66666667,96
1970-01-03 6:09,64,95
1970-01-03 6:10,63.83333333,96.5
1970-01-03 6:11,58.6,93.8
1970-01-03 6:12,55.83333333,92.5
1970-01-03 6:13,54.33333333,93.5
1970-01-03 6:14,55,93.6
1970-01-03 6:15,54.16666667,93
1970-01-03 6:16,53.83333333,92.33333333
1970-01-03 6:17,52.83333333,93.16666667
1970-01-03 6:18,44.83333333,92
1970-01-03 6:19,48.66666667,92.16666667
1970-01-03 6:20,54.33333333,94
1970-01-03 6:21,55.5,96.16666667
1970-01-03 6:22,59.33333333,96
1970-01-03 6:23,54.16666667,92.83333333
1970-01-03 6:24,50,90.16666667
1970-01-03 6:25,56.33333333,90.5
1970-01-03 6:26,81.33333333,94
1970-01-03 6:27,81,94.66666667
1970-01-03 6:28,81.16666667,93.83333333
1970-01-03 6:29,81.5,92.66666667
1970-01-03 6:30,79.33333333,91.83333333
1970-01-03 6:31,80.83333333,92.33333333
1970-01-03 6:32,83.66666667,92.5
1970-01-03 6:33,79.16666667,92
1970-01-03 6:34,78.66666667,90.83333333
1970-01-03 6:35,75.83333333,91.66666667
1970-01-03 6:36,70.66666667,92
1970-01-03 6:37,55,89.66666667
1970-01-03 6:38,50.16666667,89.16666667
1970-01-03 6:39,54.5,91
1970-01-03 6:40,54.5,92
1970-01-03 6:41,54,93.5
1970-01-03 6:42,66.83333333,93.33333333
1970-01-03 6:43,68.16666667,95.33333333
1970-01-03 6:44,72,96.66666667
1970-01-03 6:45,66.66666667,95.83333333
1970-01-03 6:46,63.83333333,95.33333333
1970-01-03 6:47,64.16666667,92.16666667
1970-01-03 6:48,61.33333333,89.83333333
1970-01-03 6:49,55.16666667,88.16666667
1970-01-03 6:50,53.83333333,88.16666667
1970-01-03 6:51,54.2,88.4
1970-01-03 6:52,53,86
1970-01-03 6:53,51.33333333,87
1970-01-03 6:54,52.16666667,88.16666667
1970-01-03 6:55,56.33333333,89.5
1970-01-03 6:56,60,89.66666667
1970-01-03 6:57,52.16666667,88.5
1970-01-03 6:58,53.66666667,88.83333333
1970-01-03 6:59,54.16666667,87.83333333
1970-01-03 7:00,52.16666667,86.83333333
1970-01-03 7:01,52.16666667,85.5
1970-01-03 7:02,51.66666667,86.16666667
1970-01-03 7:03,46.33333333,86
1970-01-03 7:04,46.33333333,86.5
1970-01-03 7:05,45.83333333,87.66666667
1970-01-03 7:06,45.16666667,87.66666667
1970-01-03 7:07,46,87.33333333
1970-01-03 7:08,45.6,86.4
1970-01-03 7:09,48.33333333,86.5
1970-01-03 7:10,50.16666667,87
1970-01-03 7:11,54.83333333,88
1970-01-03 7:12,48.66666667,88.5
1970-01-03 7:13,49.5,88.16666667
1970-01-03 7:14,57.2,88.8
1970-01-03 7:15,52.83333333,88.83333333
1970-01-03 7:16,54.83333333,89.5
1970-01-03 7:17,56.16666667,91
1970-01-03 7:18,55.16666667,90.33333333
1970-01-03 7:19,52.16666667,88.16666667
1970-01-03 7:20,53.66666667,86.33333333
1970-01-03 7:21,49.5,86.83333333
1970-01-03 7:22,44.16666667,87.83333333
1970-01-03 7:23,50.16666667,89.33333333
1970-01-03 7:24,53.16666667,88
1970-01-03 7:25,57.83333333,88.5
1970-01-03 7:26,53.5,86.83333333
1970-01-03 7:27,50.66666667,86.66666667
1970-01-03 7:28,56.33333333,86
1970-01-03 7:29,58,88.83333333
1970-01-03 7:30,54.16666667,89.66666667
1970-01-03 7:31,56,92
1970-01-03 7:32,62.83333333,92.16666667
1970-01-03 7:33,52.5,91
1970-01-03 7:34,50.2,90.6
1970-01-03 7:35,63,91.33333333
1970-01-03 7:36,64.8,94.6
1970-01-03 7:37,49.16666667,91.33333333
1970-01-03 7:38,45.83333333,88.66666667
1970-01-03 7:39,52.2,87
1970-01-03 7:40,54.16666667,88.5
1970-01-03 7:41,56.5,88.33333333
1970-01-03 7:42,54.16666667,89.33333333
1970-01-03 7:43,48,90.2
1970-01-03 7:44,48.4,88.4
1970-01-03 7:45,47.83333333,87.16666667
1970-01-03 7:46,46.16666667,87
1970-01-03 7:47,55.33333333,87.66666667
1970-01-03 7:48,56.5,89
1970-01-03 7:49,44.66666667,86.83333333
1970-01-03 7:50,48,87.16666667
1970-01-03 7:51,51.5,89
1970-01-03 7:52,46.33333333,88.66666667
1970-01-03 7:53,43.66666667,89
1970-01-03 7:54,48.83333333,88.83333333
1970-01-03 7:55,45.5,88.25
1970-01-03 7:56,40.66666667,87.33333333
1970-01-03 7:57,44,89
1970-01-03 7:58,49.33333333,90
1970-01-03 7:59,45.33333333,89.33333333
1970-01-03 8:00,53.5,89.33333333
1970-01-03 8:01,61.5,89.16666667
1970-01-03 8:02,60.33333333,89.5
1970-01-03 8:03,58.6,89.4
1970-01-03 8:04,54,86.83333333
1970-01-03 8:05,51,86.83333333
1970-01-03 8:06,53,85.83333333
1970-01-03 8:07,47.2,85.8
1970-01-03 8:08,56.16666667,86.16666667
1970-01-03 8:09,56.33333333,86
1970-01-03 8:10,51,86.66666667
1970-01-03 8:11,49.8,86.8
1970-01-03 8:12,47.66666667,86.16666667
1970-01-03 8:13,43,84.66666667
1970-01-03 8:14,43,85
1970-01-03 8:15,53.66666667,85.5
1970-01-03 8:16,38.16666667,84.83333333
1970-01-03 8:17,48.66666667,87.66666667
1970-01-03 8:18,54.66666667,91.16666667
1970-01-03 8:19,57.66666667,93.66666667
1970-01-03 8:20,52.5,94
1970-01-03 8:21,53.4,94.8
1970-01-03 8:22,52.16666667,95.66666667
1970-01-03 8:23,55,92.66666667
1970-01-03 8:24,50.33333333,89.33333333
1970-01-03 8:25,61.33333333,86.83333333
1970-01-03 8:26,50.5,84.5
1970-01-03 8:27,50.33333333,85.83333333
1970-01-03 8:28,50.5,85
1970-01-03 8:29,46.83333333,85
1970-01-03 8:30,52.33333333,85.66666667
1970-01-03 8:31,47.83333333,85.5
1970-01-03 8:32,45.5,85.5
1970-01-03 8:33,48.33333333,85.5
1970-01-03 8:34,64.66666667,86.66666667
1970-01-03 8:35,64,87.5
1970-01-03 8:36,57.6,89
1970-01-03 8:37,55.83333333,87
1970-01-03 8:38,62.16666667,86.16666667
1970-01-03 8:39,53.33333333,86.16666667
1970-01-03 8:40,48.4,86.4
1970-01-03 8:41,53.5,86
1970-01-03 8:42,50.8,89
1970-01-03 8:43,47,88.66666667
1970-01-03 8:44,52.66666667,88.16666667
1970-01-03 8:45,51.16666667,87.33333333
1970-01-03 8:46,37.33333333,84.33333333
1970-01-03 8:47,45.16666667,85.5
1970-01-03 8:48,49.2,84.8
1970-01-03 8:49,42.66666667,83.83333333
1970-01-03 8:50,41.16666667,84.5
1970-01-03 8:51,36.33333333,83.66666667
1970-01-03 8:52,36.5,84.5
1970-01-03 8:53,34.66666667,85.33333333
1970-01-03 8:54,37.5,86
1970-01-03 8:55,47.66666667,87
1970-01-03 8:56,40.16666667,87.16666667
1970-01-03 8:57,40.66666667,87.83333333
1970-01-03 8:58,40.33333333,86.83333333
1970-01-03 8:59,49.83333333,87
1970-01-03 9:00,51.5,86.83333333
1970-01-03 9:01,58,90.16666667
1970-01-03 9:02,59.66666667,92.16666667
1970-01-03 9:03,63,94
1970-01-03 9:04,60.33333333,92.33333333
1970-01-03 9:05,60.83333333,93
1970-01-03 9:06,62.33333333,92.33333333
1970-01-03 9:07,61.66666667,91.83333333
1970-01-03 9:08,66.5,94.5
1970-01-03 9:09,57.5,94.16666667
1970-01-03 9:10,55,93.33333333
1970-01-03 9:11,45.83333333,89.5
1970-01-03 9:12,42.16666667,85.66666667
1970-01-03 9:13,46.16666667,85.33333333
1970-01-03 9:14,50.8,85.4
1970-01-03 9:15,47,85.33333333
1970-01-03 9:16,48.33333333,85
1970-01-03 9:17,45.83333333,84.66666667
1970-01-03 9:18,45.5,85
1970-01-03 9:19,48.33333333,84.83333333
1970-01-03 9:20,46.33333333,84
1970-01-03 9:21,50.83333333,86.83333333
1970-01-03 9:22,53.5,88.5
1970-01-03 9:23,51.83333333,88
1970-01-03 9:24,47.5,87.5
1970-01-03 9:25,44.83333333,87.66666667
1970-01-03 9:26,57.33333333,89.5
1970-01-03 9:27,62.33333333,90.83333333
1970-01-03 9:28,67.5,92.66666667
1970-01-03 9:29,57.66666667,92.5
1970-01-03 9:30,55.33333333,91.5
1970-01-03 9:31,58.16666667,90.83333333
1970-01-03 9:32,52.66666667,89.83333333
1970-01-03 9:33,51.8,88.8
1970-01-03 9:34,54.16666667,88.16666667
1970-01-03 9:35,46.8,87.2
1970-01-03 9:36,50.83333333,87
1970-01-03 9:37,57.16666667,88
1970-01-03 9:38,49.8,87.8
1970-01-03 9:39,46,86.66666667
1970-01-03 9:40,53.66666667,87.66666667
1970-01-03 9:41,60,88.33333333
1970-01-03 9:42,55.16666667,87.16666667
1970-01-03 9:43,60.66666667,86.83333333
1970-01-03 9:44,55,86
1970-01-03 9:45,50.33333333,86
1970-01-03 9:46,39.5,86.16666667
1970-01-03 9:47,38.5,85.83333333
1970-01-03 9:48,37.33333333,85.33333333
1970-01-03 9:49,44.33333333,85.33333333
1970-01-03 9:50,45.66666667,85.66666667
1970-01-03 9:51,41.33333333,85.5
1970-01-03 9:52,44,86
1970-01-03 9:53,60.16666667,85.66666667
1970-01-03 9:54,60,87.4
1970-01-03 9:55,60.83333333,88
1970-01-03 9:56,52.8,89.4
1970-01-03 9:57,51,89
1970-01-03 9:58,61.83333333,91.66666667
1970-01-03 9:59,68,92.5
1970-01-03 10:00,63.33333333,95
1970-01-03 10:01,63.16666667,94.16666667
1970-01-03 10:02,60,90.5
1970-01-03 10:03,65.33333333,91.66666667
1970-01-03 10:04,61.66666667,90
1970-01-03 10:05,73.83333333,91
1970-01-03 10:06,66.33333333,91.83333333
1970-01-03 10:07,55.8,90.4
1970-01-03 10:08,60.33333333,89.66666667
1970-01-03 10:09,58.66666667,89.16666667
1970-01-03 10:10,69.5,89
1970-01-03 10:11,72.5,90.33333333
1970-01-03 10:12,62.5,90
1970-01-03 10:13,63.33333333,91
1970-01-03 10:14,66.16666667,89
1970-01-03 10:15,66.5,91
1970-01-03 10:16,61.66666667,91.33333333
1970-01-03 10:17,58,90.66666667
1970-01-03 10:18,54.5,91.83333333
1970-01-03 10:19,60,93
1970-01-03 10:20,64.16666667,94.16666667
1970-01-03 10:21,63.5,92.83333333
1970-01-03 10:22,64.8,91.2
1970-01-03 10:23,65.83333333,91
1970-01-03 10:24,70.16666667,92.5
1970-01-03 10:25,68,92.16666667
1970-01-03 10:26,60.33333333,92.66666667
1970-01-03 10:27,61,92.66666667
1970-01-03 10:28,54.16666667,89.5
1970-01-03 10:29,48.16666667,88.16666667
1970-01-03 10:30,49.66666667,88.5
1970-01-03 10:31,54.66666667,89
1970-01-03 10:32,55.2,89.8
1970-01-03 10:33,56,91
1970-01-03 10:34,58.5,91.66666667
1970-01-03 10:35,56.5,90.5
1970-01-03 10:36,58,91.6
1970-01-03 10:37,57.66666667,92.33333333
1970-01-03 10:38,50.83333333,91.83333333
1970-01-03 10:39,55.5,91.33333333
1970-01-03 10:40,57.83333333,91.66666667
1970-01-03 10:41,53.66666667,93
1970-01-03 10:42,52.83333333,92.5
1970-01-03 10:43,50.83333333,91
1970-01-03 10:44,46.4,90.2
1970-01-03 10:45,50,90.5
1970-01-03 10:46,47.33333333,91.33333333
1970-01-03 10:47,44.33333333,89.83333333
1970-01-03 10:48,43.33333333,88.83333333
1970-01-03 10:49,43.16666667,89.16666667
1970-01-03 10:50,50.66666667,91
1970-01-03 10:51,55.33333333,92.16666667
1970-01-03 10:52,56.66666667,93.5
1970-01-03 10:53,56.33333333,93.16666667
1970-01-03 10:54,56.16666667,93
1970-01-03 10:55,57.2,91.8
1970-01-03 10:56,57.33333333,92
1970-01-03 10:57,54.83333333,92.66666667
1970-01-03 10:58,51.66666667,92.16666667
1970-01-03 10:59,55,92.83333333
1970-01-03 11:00,53.83333333,91.5
1970-01-03 11:01,55.33333333,91.66666667
1970-01-03 11:02,58.5,93.16666667
1970-01-03 11:03,61.83333333,94.33333333
1970-01-03 11:04,72.66666667,95.16666667
1970-01-03 11:05,76.33333333,96.33333333
1970-01-03 11:06,77,94.83333333
1970-01-03 11:07,75.33333333,96
1970-01-03 11:08,76,95
1970-01-03 11:09,75.5,94.83333333
1970-01-03 11:10,75.83333333,95.5
1970-01-03 11:11,67.33333333,95.66666667
1970-01-03 11:12,64.4,93.2
1970-01-03 11:13,62,91.5
1970-01-03 11:14,62.33333333,93.16666667
1970-01-03 11:15,57.33333333,94.33333333
1970-01-03 11:16,53.16666667,94
1970-01-03 11:17,58.66666667,94.5
1970-01-03 11:18,48.33333333,89.33333333
1970-01-03 11:19,58.83333333,89.33333333
1970-01-03 11:20,56,89.33333333
1970-01-03 11:21,49,89.16666667
1970-01-03 11:22,47.5,88.66666667
1970-01-03 11:23,45,87.5
1970-01-03 11:24,46.16666667,88.66666667
1970-01-03 11:25,47.33333333,90.16666667
1970-01-03 11:26,41.5,88.83333333
1970-01-03 11:27,49.16666667,90.66666667
1970-01-03 11:28,48,91
1970-01-03 11:29,47,90.33333333
1970-01-03 11:30,47.66666667,90.66666667
1970-01-03 11:31,49.66666667,89.5
1970-01-03 11:32,46.5,89.66666667
1970-01-03 11:33,53,90
1970-01-03 11:34,47,89.5
1970-01-03 11:35,45.33333333,88.5
1970-01-03 11:36,48.83333333,89.33333333
1970-01-03 11:37,48.5,88.33333333
1970-01-03 11:38,46.83333333,87.83333333
1970-01-03 11:39,49.33333333,88
1970-01-03 11:40,50.5,88.5
1970-01-03 11:41,51.83333333,89.16666667
1970-01-03 11:42,56.83333333,91.66666667
1970-01-03 11:43,47.83333333,90
1970-01-03 11:44,48,89.66666667
1970-01-03 11:45,49,88.66666667
1970-01-03 11:46,45.83333333,89.16666667
1970-01-03 11:47,46,89
1970-01-03 11:48,47.66666667,88.16666667
1970-01-03 11:49,49.5,89.16666667
1970-01-03 11:50,50.16666667,89.83333333
1970-01-03 11:51,48.16666667,89.83333333
1970-01-03 11:52,49.83333333,90
1970-01-03 11:53,47.16666667,89.66666667
1970-01-03 11:54,44.5,89
1970-01-03 11:55,43.33333333,88.33333333
1970-01-03 11:56,49.16666667,88.5
1970-01-03 11:57,50.33333333,89.66666667
1970-01-03 11:58,58.16666667,92.16666667
1970-01-03 11:59,57.83333333,93.83333333
1970-01-03 12:00,55.66666667,93.66666667
1970-01-03 12:01,50.33333333,92.83333333
1970-01-03 12:02,52,93.16666667
1970-01-03 12:04,57.66666667,92
1970-01-03 12:05,70.83333333,92.16666667
1970-01-03 12:06,72.66666667,92.83333333
1970-01-03 12:07,61.66666667,92.16666667
1970-01-03 12:08,61.16666667,92
1970-01-03 12:09,60.83333333,90
1970-01-03 12:10,57.83333333,89.83333333
1970-01-03 12:11,55.83333333,90.5
1970-01-03 12:12,53.33333333,89.83333333
1970-01-03 12:13,54,91.16666667
1970-01-03 12:14,56.66666667,92.5
1970-01-03 12:15,60.33333333,94.5
1970-01-03 12:16,63.16666667,95
1970-01-03 12:17,60.33333333,95.16666667
1970-01-03 12:18,62.5,96.5
1970-01-03 12:19,57.83333333,93.66666667
1970-01-03 12:20,59.66666667,91.83333333
1970-01-03 12:21,52.33333333,89.66666667
1970-01-03 12:22,48.66666667,89.83333333
1970-01-03 12:23,46.33333333,89.66666667
1970-01-03 12:24,55.5,90.33333333
1970-01-03 12:25,58.5,91.66666667
1970-01-03 12:26,47.83333333,89.83333333
1970-01-03 12:27,47.5,88.33333333
1970-01-03 12:28,46.33333333,87.66666667
1970-01-03 12:29,45.66666667,87.16666667
1970-01-03 12:30,45.5,88
1970-01-03 12:31,44.5,88
1970-01-03 12:32,39.83333333,87.5
1970-01-03 12:33,39.5,87.83333333
1970-01-03 12:34,39.83333333,87.66666667
1970-01-03 12:35,40.83333333,88
1970-01-03 12:36,40.5,87.33333333
1970-01-03 12:37,44.33333333,88
1970-01-03 12:38,46.66666667,88.33333333
1970-01-03 12:39,48.5,88.5
1970-01-03 12:40,47.66666667,89.83333333
1970-01-03 12:41,44.83333333,89.33333333
1970-01-03 12:42,39.83333333,89
1970-01-03 12:43,42,89.16666667
1970-01-03 12:44,43,89.83333333
1970-01-03 12:45,51.33333333,90.66666667
1970-01-03 12:46,63.5,91.66666667
1970-01-03 12:47,61.83333333,90.83333333
1970-01-03 12:48,59.16666667,91.16666667
1970-01-03 12:49,44.16666667,91.33333333
1970-01-03 12:50,48.33333333,90.5
1970-01-03 12:51,44.5,90.16666667
1970-01-03 12:52,40.66666667,89
1970-01-03 12:53,38.83333333,88
1970-01-03 12:54,34.33333333,88
1970-01-03 12:55,33.66666667,87.5
1970-01-03 12:56,34.5,87.83333333
1970-01-03 12:57,34.83333333,88
1970-01-03 12:58,34,88
1970-01-03 12:59,35.33333333,88.16666667
1970-01-03 13:00,35.83333333,88
1970-01-03 13:01,37.5,89.33333333
1970-01-03 13:02,35.33333333,89
1970-01-03 13:03,33.16666667,87.83333333
1970-01-03 13:04,39,89
1970-01-03 13:05,37.5,88
1970-01-03 13:06,34.66666667,88
1970-01-03 13:07,35.66666667,88.16666667
1970-01-03 13:08,40,89
1970-01-03 13:09,33.5,88.83333333
1970-01-03 13:10,37.5,89.83333333
1970-01-03 13:11,38,89.5
1970-01-03 13:12,32.66666667,87.5
1970-01-03 13:13,40.83333333,88.83333333
1970-01-03 13:14,59.33333333,90.5
1970-01-03 13:15,50.83333333,89
1970-01-03 13:16,44,88.33333333
1970-01-03 13:17,43.33333333,87.83333333
1970-01-03 13:18,37,88
1970-01-03 13:19,39.16666667,88.33333333
1970-01-03 13:20,43,88.83333333
1970-01-03 13:21,36,87
1970-01-03 13:22,46.5,87.83333333
1970-01-03 13:23,39.5,88
1970-01-03 13:24,36.66666667,88.16666667
1970-01-03 13:25,32.83333333,88
1970-01-03 13:26,36.83333333,90.83333333
1970-01-03 13:27,40.16666667,91.5
1970-01-03 13:28,44.16666667,92.66666667
1970-01-03 13:29,42.5,92.16666667
1970-01-03 13:30,39.16666667,93
1970-01-03 13:31,46.16666667,92.66666667
1970-01-03 13:32,55,91.16666667
1970-01-03 13:33,59.33333333,90.83333333
1970-01-03 13:34,58,91.5
1970-01-03 13:35,55,92
1970-01-03 13:36,56.83333333,92
1970-01-03 13:37,55,91
1970-01-03 13:38,54.16666667,89.66666667
1970-01-03 13:39,54,89
1970-01-03 13:40,54,90.83333333
1970-01-03 13:41,56.66666667,93.16666667
1970-01-03 13:42,54.83333333,92.5
1970-01-03 13:43,54.33333333,93
1970-01-03 13:44,51.83333333,92.33333333
1970-01-03 13:45,50.83333333,91.16666667
1970-01-03 13:46,54.16666667,90.16666667
1970-01-03 13:47,55.83333333,89
1970-01-03 13:48,54.16666667,88
1970-01-03 13:49,46.33333333,88.5
1970-01-03 13:50,44.33333333,89.33333333
1970-01-03 13:51,34,88.5
1970-01-03 13:52,29,88.4
1970-01-03 13:53,27.16666667,88
1970-01-03 13:54,29.83333333,88.16666667
1970-01-03 13:55,42.66666667,89.83333333
1970-01-03 13:56,42.83333333,90.66666667
1970-01-03 13:57,47.16666667,89
1970-01-03 13:58,39.83333333,89.16666667
1970-01-03 13:59,42.33333333,90.16666667
1970-01-03 14:00,41,91
1970-01-03 14:01,37.5,91.66666667
1970-01-03 14:02,38.5,92.33333333
1970-01-03 14:03,38.66666667,93
1970-01-03 14:04,38.16666667,92.83333333
1970-01-03 14:05,40,93
1970-01-03 14:06,38,92.33333333
1970-01-03 14:07,41.33333333,91.83333333
1970-01-03 14:08,50,91.16666667
1970-01-03 14:09,55.83333333,96.5
1970-01-03 14:10,67.66666667,94.83333333
1970-01-03 14:11,63.66666667,95
1970-01-03 14:12,63.66666667,95.33333333
1970-01-03 14:13,55.5,89.33333333
1970-01-03 14:14,44.5,76.83333333
1970-01-03 14:15,44.33333333,77
1970-01-03 14:16,47.16666667,77.5
1970-01-03 14:17,40.66666667,77.66666667
1970-01-03 14:18,35.83333333,75.83333333
1970-01-03 14:19,39.5,76.66666667
1970-01-03 14:20,42.5,77.33333333
1970-01-03 14:21,42,77.83333333
1970-01-03 14:22,42.5,79
1970-01-03 14:23,47.16666667,80.66666667
1970-01-03 14:24,45.16666667,81.33333333
1970-01-03 14:25,42,80.66666667
1970-01-03 14:26,42.33333333,81
1970-01-03 14:27,41.33333333,80.33333333
1970-01-03 14:28,41.33333333,80
1970-01-03 14:29,41,79.66666667
1970-01-03 14:30,51.33333333,80
1970-01-03 14:31,41.66666667,79.66666667
1970-01-03 14:32,37.66666667,78
1970-01-03 14:33,38.5,78.83333333
1970-01-03 14:34,43.33333333,79.16666667
1970-01-03 14:35,44.5,77.5
1970-01-03 14:36,35.33333333,77
1970-01-03 14:37,37.66666667,77
1970-01-03 14:38,38.16666667,76.5
1970-01-03 14:39,40.5,76
1970-01-03 14:40,41,77
1970-01-03 14:41,37.16666667,78.66666667
1970-01-03 14:42,43.66666667,77.66666667
1970-01-03 14:43,41,78
1970-01-03 14:44,36.66666667,76.66666667
1970-01-03 14:45,55,82.16666667
1970-01-03 14:46,49,83
1970-01-03 14:47,47.16666667,83
1970-01-03 14:48,38.83333333,78.5
1970-01-03 14:49,35.66666667,75.66666667
1970-01-03 14:50,41,77.16666667
1970-01-03 14:51,38.5,77.5
1970-01-03 14:52,39.5,77.5
1970-01-03 14:53,36.66666667,78
1970-01-03 14:54,40,76.5
1970-01-03 14:55,48.5,77.66666667
1970-01-03 14:56,41,78
1970-01-03 14:57,40.33333333,78.16666667
